,qnum,orig_label,question,prompt,response,total,dem,ind,rep
383,59,14D,"True/False Statements About Inﬂation — Prices for goods and services rise and fall all the time in a market economy, so inﬂation is not",unusual,Probably false,18,13,20,22
384,59,14D,"True/False Statements About Inﬂation — Prices for goods and services rise and fall all the time in a market economy, so inﬂation is not",unusual,De nitely false,13,11,11,18
385,59,14D,"True/False Statements About Inﬂation — Prices for goods and services rise and fall all the time in a market economy, so inﬂation is not",unusual,Not sure,19,18,23,15
386,59,14D,"True/False Statements About Inﬂation — Prices for goods and services rise and fall all the time in a market economy, so inﬂation is not",unusual,Totals,100,101,100,101
387,60,14E,True/False Statements About Inﬂation — Inﬂation would decline if the value of the dollar were held stable relative to the price of gold,Do you think the following is true or false?,De nitely true,16,12,18,16
388,60,14E,True/False Statements About Inﬂation — Inﬂation would decline if the value of the dollar were held stable relative to the price of gold,Do you think the following is true or false?,Probably true,35,29,35,43
389,60,14E,True/False Statements About Inﬂation — Inﬂation would decline if the value of the dollar were held stable relative to the price of gold,Do you think the following is true or false?,Probably false,9,12,6,8
390,60,14E,True/False Statements About Inﬂation — Inﬂation would decline if the value of the dollar were held stable relative to the price of gold,Do you think the following is true or false?,De nitely false,5,10,3,3
391,60,14E,True/False Statements About Inﬂation — Inﬂation would decline if the value of the dollar were held stable relative to the price of gold,Do you think the following is true or false?,Not sure,35,37,38,31
392,60,14E,True/False Statements About Inﬂation — Inﬂation would decline if the value of the dollar were held stable relative to the price of gold,Do you think the following is true or false?,Totals,100,100,100,101
393,61,15,Inﬂation Change in Last 12 Months,"Compared to 12 months ago, do you think the rate of inﬂation in your area now is...?",Much higher,30,20,32,39
394,61,15,Inﬂation Change in Last 12 Months,"Compared to 12 months ago, do you think the rate of inﬂation in your area now is...?",Somewhat higher,36,41,31,38
395,61,15,Inﬂation Change in Last 12 Months,"Compared to 12 months ago, do you think the rate of inﬂation in your area now is...?",About the same,17,19,19,12
396,61,15,Inﬂation Change in Last 12 Months,"Compared to 12 months ago, do you think the rate of inﬂation in your area now is...?",Somewhat lower,9,13,8,5
397,61,15,Inﬂation Change in Last 12 Months,"Compared to 12 months ago, do you think the rate of inﬂation in your area now is...?",Much lower,2,2,1,2
398,61,15,Inﬂation Change in Last 12 Months,"Compared to 12 months ago, do you think the rate of inﬂation in your area now is...?",Not sure,7,4,10,5
399,61,15,Inﬂation Change in Last 12 Months,"Compared to 12 months ago, do you think the rate of inﬂation in your area now is...?",Totals,101,99,101,101
400,62,16,Prices Change in Last 12 Months,"Compared to 12 months ago, do you think the price of goods and services in your area now is...?",Much higher,42,34,41,53
401,62,16,Prices Change in Last 12 Months,"Compared to 12 months ago, do you think the price of goods and services in your area now is...?",Somewhat higher,36,37,36,34
402,62,16,Prices Change in Last 12 Months,"Compared to 12 months ago, do you think the price of goods and services in your area now is...?",About the same,13,20,12,6
403,62,16,Prices Change in Last 12 Months,"Compared to 12 months ago, do you think the price of goods and services in your area now is...?",Somewhat lower,4,6,3,4
404,62,16,Prices Change in Last 12 Months,"Compared to 12 months ago, do you think the price of goods and services in your area now is...?",Much lower,1,0,1,0
405,62,16,Prices Change in Last 12 Months,"Compared to 12 months ago, do you think the price of goods and services in your area now is...?",Not sure,5,3,6,4
406,62,16,Prices Change in Last 12 Months,"Compared to 12 months ago, do you think the price of goods and services in your area now is...?",Totals,101,100,99,101
