qnum,orig_label,question,prompt,response,total,dem,ind,rep
53,41,Rfk Trump Endorsement Impact on Opinion of Trump,Which best describes Harris’s speech?,Worse of Trump,17,38,1,8
53,41,Rfk Trump Endorsement Impact on Opinion of Trump,Which best describes Harris’s speech?,Neither,46,55,38,57
53,41,Rfk Trump Endorsement Impact on Opinion of Trump,Which best describes Harris’s speech?,Not sure,10,5,2,21
54,42,Rfk Trump Endorsement Impact on Opinion of Rfk,Which best describes the rest of the Democratic convention?,Mostly unifying,28,4,63,26
54,42,Rfk Trump Endorsement Impact on Opinion of Rfk,Which best describes the rest of the Democratic convention?,Mostly divisive,34,72,4,30
54,42,Rfk Trump Endorsement Impact on Opinion of Rfk,Which best describes the rest of the Democratic convention?,Not sure,27,17,28,34
54,42,Rfk Trump Endorsement Impact on Opinion of Rfk,Which best describes the rest of the Democratic convention?,Not asked - did not watch or follow convention,10,8,6,10
54,42,Rfk Trump Endorsement Impact on Opinion of Rfk,Which best describes the rest of the Democratic convention?,Totals,99,101,101,100
54,42,Rfk Trump Endorsement Impact on Opinion of Rfk,Which best describes the rest of the Democratic convention?,Better of Kennedy,28,3,67,9
54,42,Rfk Trump Endorsement Impact on Opinion of Rfk,Which best describes the rest of the Democratic convention?,Worse of Kennedy,34,74,2,31
54,42,Rfk Trump Endorsement Impact on Opinion of Rfk,Which best describes the rest of the Democratic convention?,Neither,27,19,27,38
54,42,Rfk Trump Endorsement Impact on Opinion of Rfk,Which best describes the rest of the Democratic convention?,Not sure,10,4,4,22
55,43A,Approve or Disapprove of Harris and Trump Policy Proposals — Authorize the Federal Trade Commission to impose large fines on grocery,How would you rate Tim Walz’s speech at the Democratic National Convention on Wednesday night?,Excellent,100,100,99,100
55,43A,Approve or Disapprove of Harris and Trump Policy Proposals — Authorize the Federal Trade Commission to impose large fines on grocery,How would you rate Tim Walz’s speech at the Democratic National Convention on Wednesday night?,Good,43,59,34,37
55,43A,Approve or Disapprove of Harris and Trump Policy Proposals — Authorize the Federal Trade Commission to impose large fines on grocery,How would you rate Tim Walz’s speech at the Democratic National Convention on Wednesday night?,Total excellent / good,22,24,20,21
55,43A,Approve or Disapprove of Harris and Trump Policy Proposals — Authorize the Federal Trade Commission to impose large fines on grocery,How would you rate Tim Walz’s speech at the Democratic National Convention on Wednesday night?,Fair,65,84,55,57
55,43A,Approve or Disapprove of Harris and Trump Policy Proposals — Authorize the Federal Trade Commission to impose large fines on grocery,How would you rate Tim Walz’s speech at the Democratic National Convention on Wednesday night?,Poor,6,3,9,8
55,43A,Approve or Disapprove of Harris and Trump Policy Proposals — Authorize the Federal Trade Commission to impose large fines on grocery,How would you rate Tim Walz’s speech at the Democratic National Convention on Wednesday night?,Total fair / poor,15,5,26,19
55,43A,Approve or Disapprove of Harris and Trump Policy Proposals — Authorize the Federal Trade Commission to impose large fines on grocery,How would you rate Tim Walz’s speech at the Democratic National Convention on Wednesday night?,Did not see it,21,7,35,27
55,43A,Approve or Disapprove of Harris and Trump Policy Proposals — Authorize the Federal Trade Commission to impose large fines on grocery,How would you rate Tim Walz’s speech at the Democratic National Convention on Wednesday night?,Not asked - did not watch or follow convention,14,9,10,15
55,43A,Approve or Disapprove of Harris and Trump Policy Proposals — Authorize the Federal Trade Commission to impose large fines on grocery,How would you rate Tim Walz’s speech at the Democratic National Convention on Wednesday night?,Totals,100,100,99,100
56,43B,Approve or Disapprove of Harris and Trump Policy Proposals — Use federal funds to eliminate medical debt for millions of Americans,"Have you or your spouse/partner used in vitro fertilization (IVF), intrauterine insemination (IUI), hormone",Yes,34,52,17,30
56,43B,Approve or Disapprove of Harris and Trump Policy Proposals — Use federal funds to eliminate medical debt for millions of Americans,"Have you or your spouse/partner used in vitro fertilization (IVF), intrauterine insemination (IUI), hormone",No,25,32,23,23
56,43B,Approve or Disapprove of Harris and Trump Policy Proposals — Use federal funds to eliminate medical debt for millions of Americans,"Have you or your spouse/partner used in vitro fertilization (IVF), intrauterine insemination (IUI), hormone",Not sure,59,84,41,52
56,43B,Approve or Disapprove of Harris and Trump Policy Proposals — Use federal funds to eliminate medical debt for millions of Americans,"Have you or your spouse/partner used in vitro fertilization (IVF), intrauterine insemination (IUI), hormone",Somewhat disapprove,10,3,18,11
56,43B,Approve or Disapprove of Harris and Trump Policy Proposals — Use federal funds to eliminate medical debt for millions of Americans,"Have you or your spouse/partner used in vitro fertilization (IVF), intrauterine insemination (IUI), hormone",Strongly disapprove,14,3,27,16
56,43B,Approve or Disapprove of Harris and Trump Policy Proposals — Use federal funds to eliminate medical debt for millions of Americans,"Have you or your spouse/partner used in vitro fertilization (IVF), intrauterine insemination (IUI), hormone",Total disapprove,24,6,45,27
56,43B,Approve or Disapprove of Harris and Trump Policy Proposals — Use federal funds to eliminate medical debt for millions of Americans,"Have you or your spouse/partner used in vitro fertilization (IVF), intrauterine insemination (IUI), hormone",Not Sure,17,10,14,21
56,43B,Approve or Disapprove of Harris and Trump Policy Proposals — Use federal funds to eliminate medical debt for millions of Americans,"Have you or your spouse/partner used in vitro fertilization (IVF), intrauterine insemination (IUI), hormone",Totals,100,100,99,101
57,43C,Approve or Disapprove of Harris and Trump Policy Proposals — Cap the out-of-pocket cost of insulin at $35 per month for all Americans,Which infertility treatments have you or your spouse/partner used? Select all that apply,Not asked - not used infertility treatments,55,69,45,53
57,43C,Approve or Disapprove of Harris and Trump Policy Proposals — Cap the out-of-pocket cost of insulin at $35 per month for all Americans,Which infertility treatments have you or your spouse/partner used? Select all that apply,Intrauterine insemination (IUI),23,18,29,23
57,43C,Approve or Disapprove of Harris and Trump Policy Proposals — Cap the out-of-pocket cost of insulin at $35 per month for all Americans,Which infertility treatments have you or your spouse/partner used? Select all that apply,Hormone assistance,78,88,75,76
57,43C,Approve or Disapprove of Harris and Trump Policy Proposals — Cap the out-of-pocket cost of insulin at $35 per month for all Americans,Which infertility treatments have you or your spouse/partner used? Select all that apply,In vitro fertilization (IVF),4,3,6,4
57,43C,Approve or Disapprove of Harris and Trump Policy Proposals — Cap the out-of-pocket cost of insulin at $35 per month for all Americans,Which infertility treatments have you or your spouse/partner used? Select all that apply,Other,2,2,4,1
57,43C,Approve or Disapprove of Harris and Trump Policy Proposals — Cap the out-of-pocket cost of insulin at $35 per month for all Americans,Which infertility treatments have you or your spouse/partner used? Select all that apply,Total disapprove,6,4,10,6
57,43C,Approve or Disapprove of Harris and Trump Policy Proposals — Cap the out-of-pocket cost of insulin at $35 per month for all Americans,Which infertility treatments have you or your spouse/partner used? Select all that apply,Not Sure,15,8,15,19
57,43C,Approve or Disapprove of Harris and Trump Policy Proposals — Cap the out-of-pocket cost of insulin at $35 per month for all Americans,Which infertility treatments have you or your spouse/partner used? Select all that apply,Totals,99,100,99,100
58,43D,Approve or Disapprove of Harris and Trump Policy Proposals — Limit Americans’ annual out-of-pocket spending on prescription drugs to,"Do you personally know anyone else who used in vitro fertilization (IVF), intrauterine insemination (IUI),",No,99,100,100,100
58,43D,Approve or Disapprove of Harris and Trump Policy Proposals — Limit Americans’ annual out-of-pocket spending on prescription drugs to,"Do you personally know anyone else who used in vitro fertilization (IVF), intrauterine insemination (IUI),","Yes, a friend",41,57,32,37
58,43D,Approve or Disapprove of Harris and Trump Policy Proposals — Limit Americans’ annual out-of-pocket spending on prescription drugs to,"Do you personally know anyone else who used in vitro fertilization (IVF), intrauterine insemination (IUI),","Yes, a family member",25,22,32,25
58,43D,Approve or Disapprove of Harris and Trump Policy Proposals — Limit Americans’ annual out-of-pocket spending on prescription drugs to,"Do you personally know anyone else who used in vitro fertilization (IVF), intrauterine insemination (IUI),","Yes, an acquaintance or colleague",66,78,64,62
58,43D,Approve or Disapprove of Harris and Trump Policy Proposals — Limit Americans’ annual out-of-pocket spending on prescription drugs to,"Do you personally know anyone else who used in vitro fertilization (IVF), intrauterine insemination (IUI),",Not sure,6,4,9,7
58,43D,Approve or Disapprove of Harris and Trump Policy Proposals — Limit Americans’ annual out-of-pocket spending on prescription drugs to,"Do you personally know anyone else who used in vitro fertilization (IVF), intrauterine insemination (IUI),",Strongly disapprove,5,4,8,4
58,43D,Approve or Disapprove of Harris and Trump Policy Proposals — Limit Americans’ annual out-of-pocket spending on prescription drugs to,"Do you personally know anyone else who used in vitro fertilization (IVF), intrauterine insemination (IUI),",Total disapprove,12,7,17,12
58,43D,Approve or Disapprove of Harris and Trump Policy Proposals — Limit Americans’ annual out-of-pocket spending on prescription drugs to,"Do you personally know anyone else who used in vitro fertilization (IVF), intrauterine insemination (IUI),",Not Sure,22,15,19,26
58,43D,Approve or Disapprove of Harris and Trump Policy Proposals — Limit Americans’ annual out-of-pocket spending on prescription drugs to,"Do you personally know anyone else who used in vitro fertilization (IVF), intrauterine insemination (IUI),",Totals,99,102,100,99
59,43E,"Approve or Disapprove of Harris and Trump Policy Proposals — Provide up to $25,000 in down payment support for more than 1 million","For Americans trying to conceive children, should IVF be...?",More accessible,101,99,101,100
59,43E,"Approve or Disapprove of Harris and Trump Policy Proposals — Provide up to $25,000 in down payment support for more than 1 million","For Americans trying to conceive children, should IVF be...?",Less accessible,33,52,16,27
59,43E,"Approve or Disapprove of Harris and Trump Policy Proposals — Provide up to $25,000 in down payment support for more than 1 million","For Americans trying to conceive children, should IVF be...?",No change,22,28,17,21
59,43E,"Approve or Disapprove of Harris and Trump Policy Proposals — Provide up to $25,000 in down payment support for more than 1 million","For Americans trying to conceive children, should IVF be...?",Not sure,54,80,32,49
59,43E,"Approve or Disapprove of Harris and Trump Policy Proposals — Provide up to $25,000 in down payment support for more than 1 million","For Americans trying to conceive children, should IVF be...?",Somewhat disapprove,11,6,16,13
59,43E,"Approve or Disapprove of Harris and Trump Policy Proposals — Provide up to $25,000 in down payment support for more than 1 million","For Americans trying to conceive children, should IVF be...?",Strongly disapprove,18,3,36,20
59,43E,"Approve or Disapprove of Harris and Trump Policy Proposals — Provide up to $25,000 in down payment support for more than 1 million","For Americans trying to conceive children, should IVF be...?",Total disapprove,29,9,53,33
59,43E,"Approve or Disapprove of Harris and Trump Policy Proposals — Provide up to $25,000 in down payment support for more than 1 million","For Americans trying to conceive children, should IVF be...?",Not Sure,17,11,15,18
59,43E,"Approve or Disapprove of Harris and Trump Policy Proposals — Provide up to $25,000 in down payment support for more than 1 million","For Americans trying to conceive children, should IVF be...?",Totals,101,100,100,99
60,43F,Approve or Disapprove of Harris and Trump Policy Proposals — Push for the construction of 3 million new housing units over the next four,Which party do you trust more on the issue of IVF?,The Democratic Party,100,100,100,101
60,43F,Approve or Disapprove of Harris and Trump Policy Proposals — Push for the construction of 3 million new housing units over the next four,Which party do you trust more on the issue of IVF?,The Republican Party,33,55,15,30
60,43F,Approve or Disapprove of Harris and Trump Policy Proposals — Push for the construction of 3 million new housing units over the next four,Which party do you trust more on the issue of IVF?,Not sure,25,25,24,26
60,43F,Approve or Disapprove of Harris and Trump Policy Proposals — Push for the construction of 3 million new housing units over the next four,Which party do you trust more on the issue of IVF?,Total approve,58,80,39,56
60,43F,Approve or Disapprove of Harris and Trump Policy Proposals — Push for the construction of 3 million new housing units over the next four,Which party do you trust more on the issue of IVF?,Somewhat disapprove,11,6,20,11
60,43F,Approve or Disapprove of Harris and Trump Policy Proposals — Push for the construction of 3 million new housing units over the next four,Which party do you trust more on the issue of IVF?,Strongly disapprove,11,2,21,11
60,43F,Approve or Disapprove of Harris and Trump Policy Proposals — Push for the construction of 3 million new housing units over the next four,Which party do you trust more on the issue of IVF?,Total disapprove,22,8,41,22
60,43F,Approve or Disapprove of Harris and Trump Policy Proposals — Push for the construction of 3 million new housing units over the next four,Which party do you trust more on the issue of IVF?,Not Sure,20,12,19,22
60,43F,Approve or Disapprove of Harris and Trump Policy Proposals — Push for the construction of 3 million new housing units over the next four,Which party do you trust more on the issue of IVF?,Totals,100,100,99,100
61,43G,"Approve or Disapprove of Harris and Trump Policy Proposals — Create a child tax credit that would provide $6,000 per child to families for",Do you think that Republicans want to limit access to IVF?,Yes,99,100,100,100
61,43G,"Approve or Disapprove of Harris and Trump Policy Proposals — Create a child tax credit that would provide $6,000 per child to families for",Do you think that Republicans want to limit access to IVF?,No,39,58,27,34
61,43G,"Approve or Disapprove of Harris and Trump Policy Proposals — Create a child tax credit that would provide $6,000 per child to families for",Do you think that Republicans want to limit access to IVF?,Not sure,26,26,30,27
61,43G,"Approve or Disapprove of Harris and Trump Policy Proposals — Create a child tax credit that would provide $6,000 per child to families for",Do you think that Republicans want to limit access to IVF?,Total approve,66,84,57,61
61,43G,"Approve or Disapprove of Harris and Trump Policy Proposals — Create a child tax credit that would provide $6,000 per child to families for",Do you think that Republicans want to limit access to IVF?,Somewhat disapprove,10,5,15,11
61,43G,"Approve or Disapprove of Harris and Trump Policy Proposals — Create a child tax credit that would provide $6,000 per child to families for",Do you think that Republicans want to limit access to IVF?,Strongly disapprove,8,4,12,10
61,43G,"Approve or Disapprove of Harris and Trump Policy Proposals — Create a child tax credit that would provide $6,000 per child to families for",Do you think that Republicans want to limit access to IVF?,Total disapprove,18,8,27,21
61,43G,"Approve or Disapprove of Harris and Trump Policy Proposals — Create a child tax credit that would provide $6,000 per child to families for",Do you think that Republicans want to limit access to IVF?,Not Sure,16,7,16,19
61,43G,"Approve or Disapprove of Harris and Trump Policy Proposals — Create a child tax credit that would provide $6,000 per child to families for",Do you think that Republicans want to limit access to IVF?,Totals,99,100,100,101
62,43H,Approve or Disapprove of Harris and Trump Policy Proposals — Eliminate federal income taxes on tips earned by service workers,"In February, the Alabama State Supreme Court declared that stored embryos created through IVF should",Agree,46,44,53,43
62,43H,Approve or Disapprove of Harris and Trump Policy Proposals — Eliminate federal income taxes on tips earned by service workers,"In February, the Alabama State Supreme Court declared that stored embryos created through IVF should",Disagree,24,27,25,23
62,43H,Approve or Disapprove of Harris and Trump Policy Proposals — Eliminate federal income taxes on tips earned by service workers,"In February, the Alabama State Supreme Court declared that stored embryos created through IVF should",Not sure,70,71,78,67
62,43H,Approve or Disapprove of Harris and Trump Policy Proposals — Eliminate federal income taxes on tips earned by service workers,"In February, the Alabama State Supreme Court declared that stored embryos created through IVF should",Somewhat disapprove,8,10,7,9
62,43H,Approve or Disapprove of Harris and Trump Policy Proposals — Eliminate federal income taxes on tips earned by service workers,"In February, the Alabama State Supreme Court declared that stored embryos created through IVF should",Strongly disapprove,6,6,6,7
62,43H,Approve or Disapprove of Harris and Trump Policy Proposals — Eliminate federal income taxes on tips earned by service workers,"In February, the Alabama State Supreme Court declared that stored embryos created through IVF should",Total disapprove,15,16,13,16
62,43H,Approve or Disapprove of Harris and Trump Policy Proposals — Eliminate federal income taxes on tips earned by service workers,"In February, the Alabama State Supreme Court declared that stored embryos created through IVF should",Not Sure,15,13,8,18
62,43H,Approve or Disapprove of Harris and Trump Policy Proposals — Eliminate federal income taxes on tips earned by service workers,"In February, the Alabama State Supreme Court declared that stored embryos created through IVF should",Totals,99,100,99,100
63,43J,Approve or Disapprove of Harris and Trump Policy Proposals — Impose a tariff of at least 10% on all foreign goods,"At the Democratic convention, several speakers (including former First Lady Michelle Obama and vice-",Approve,19,11,33,16
63,43J,Approve or Disapprove of Harris and Trump Policy Proposals — Impose a tariff of at least 10% on all foreign goods,"At the Democratic convention, several speakers (including former First Lady Michelle Obama and vice-",Disapprove,28,27,34,24
63,43J,Approve or Disapprove of Harris and Trump Policy Proposals — Impose a tariff of at least 10% on all foreign goods,"At the Democratic convention, several speakers (including former First Lady Michelle Obama and vice-",Not sure,47,39,68,40
63,43J,Approve or Disapprove of Harris and Trump Policy Proposals — Impose a tariff of at least 10% on all foreign goods,"At the Democratic convention, several speakers (including former First Lady Michelle Obama and vice-",Somewhat disapprove,12,17,9,12
63,43J,Approve or Disapprove of Harris and Trump Policy Proposals — Impose a tariff of at least 10% on all foreign goods,"At the Democratic convention, several speakers (including former First Lady Michelle Obama and vice-",Strongly disapprove,12,19,5,15
63,43J,Approve or Disapprove of Harris and Trump Policy Proposals — Impose a tariff of at least 10% on all foreign goods,"At the Democratic convention, several speakers (including former First Lady Michelle Obama and vice-",Total disapprove,24,36,14,26
63,43J,Approve or Disapprove of Harris and Trump Policy Proposals — Impose a tariff of at least 10% on all foreign goods,"At the Democratic convention, several speakers (including former First Lady Michelle Obama and vice-",Not Sure,28,25,18,34
63,43J,Approve or Disapprove of Harris and Trump Policy Proposals — Impose a tariff of at least 10% on all foreign goods,"At the Democratic convention, several speakers (including former First Lady Michelle Obama and vice-",Totals,99,99,99,101
64,43K,Approve or Disapprove of Harris and Trump Policy Proposals — Impose a tariff of at least 60% on all Chinese imports,Are you...?,Male,20,12,34,18
64,43K,Approve or Disapprove of Harris and Trump Policy Proposals — Impose a tariff of at least 60% on all Chinese imports,Are you...?,Female,22,22,27,21
64,43K,Approve or Disapprove of Harris and Trump Policy Proposals — Impose a tariff of at least 60% on all Chinese imports,Are you...?,Total approve,42,34,61,38
64,43K,Approve or Disapprove of Harris and Trump Policy Proposals — Impose a tariff of at least 60% on all Chinese imports,Are you...?,Somewhat disapprove,14,15,13,15
64,43K,Approve or Disapprove of Harris and Trump Policy Proposals — Impose a tariff of at least 60% on all Chinese imports,Are you...?,Strongly disapprove,15,23,7,14
64,43K,Approve or Disapprove of Harris and Trump Policy Proposals — Impose a tariff of at least 60% on all Chinese imports,Are you...?,Total disapprove,28,38,20,29
64,43K,Approve or Disapprove of Harris and Trump Policy Proposals — Impose a tariff of at least 60% on all Chinese imports,Are you...?,Not Sure,30,28,19,33
64,43K,Approve or Disapprove of Harris and Trump Policy Proposals — Impose a tariff of at least 60% on all Chinese imports,Are you...?,Totals,101,100,100,101
65,43L,Approve or Disapprove of Harris and Trump Policy Proposals — Lower the corporate tax rate from 21% to 15%,Respondent age by category,Under 30,18,11,28,17
65,43L,Approve or Disapprove of Harris and Trump Policy Proposals — Lower the corporate tax rate from 21% to 15%,Respondent age by category,30-44,19,13,30,15
65,43L,Approve or Disapprove of Harris and Trump Policy Proposals — Lower the corporate tax rate from 21% to 15%,Respondent age by category,45-64,38,24,58,32
65,43L,Approve or Disapprove of Harris and Trump Policy Proposals — Lower the corporate tax rate from 21% to 15%,Respondent age by category,65+,15,17,15,15
65,43L,Approve or Disapprove of Harris and Trump Policy Proposals — Lower the corporate tax rate from 21% to 15%,Respondent age by category,Strongly disapprove,25,44,9,26
65,43L,Approve or Disapprove of Harris and Trump Policy Proposals — Lower the corporate tax rate from 21% to 15%,Respondent age by category,Total disapprove,40,61,24,41
65,43L,Approve or Disapprove of Harris and Trump Policy Proposals — Lower the corporate tax rate from 21% to 15%,Respondent age by category,Not Sure,22,15,18,27
65,43L,Approve or Disapprove of Harris and Trump Policy Proposals — Lower the corporate tax rate from 21% to 15%,Respondent age by category,Totals,99,100,100,100
66,43M,Approve or Disapprove of Harris and Trump Policy Proposals — Extend and expand the 2017 tax cuts for people of all incomes,What racial or ethnic group best describes you?,White,32,24,42,32
66,43M,Approve or Disapprove of Harris and Trump Policy Proposals — Extend and expand the 2017 tax cuts for people of all incomes,What racial or ethnic group best describes you?,Black,24,25,26,24
66,43M,Approve or Disapprove of Harris and Trump Policy Proposals — Extend and expand the 2017 tax cuts for people of all incomes,What racial or ethnic group best describes you?,Hispanic,56,49,68,56
66,43M,Approve or Disapprove of Harris and Trump Policy Proposals — Extend and expand the 2017 tax cuts for people of all incomes,What racial or ethnic group best describes you?,Other,11,17,9,8
66,43M,Approve or Disapprove of Harris and Trump Policy Proposals — Extend and expand the 2017 tax cuts for people of all incomes,What racial or ethnic group best describes you?,Strongly disapprove,8,13,5,8
66,43M,Approve or Disapprove of Harris and Trump Policy Proposals — Extend and expand the 2017 tax cuts for people of all incomes,What racial or ethnic group best describes you?,Total disapprove,19,30,14,16
66,43M,Approve or Disapprove of Harris and Trump Policy Proposals — Extend and expand the 2017 tax cuts for people of all incomes,What racial or ethnic group best describes you?,Not Sure,24,21,18,27
66,43M,Approve or Disapprove of Harris and Trump Policy Proposals — Extend and expand the 2017 tax cuts for people of all incomes,What racial or ethnic group best describes you?,Totals,99,100,100,99
67,43N,"Approve or Disapprove of Harris and Trump Policy Proposals — End the 2017 tax cuts for people making more than $400,000 a year",What is the highest level of education you have completed?,HS or Less,33,51,19,33
67,43N,"Approve or Disapprove of Harris and Trump Policy Proposals — End the 2017 tax cuts for people making more than $400,000 a year",What is the highest level of education you have completed?,Some college,20,19,24,20
67,43N,"Approve or Disapprove of Harris and Trump Policy Proposals — End the 2017 tax cuts for people making more than $400,000 a year",What is the highest level of education you have completed?,College Grad/Postgrad,53,69,43,53
67,43N,"Approve or Disapprove of Harris and Trump Policy Proposals — End the 2017 tax cuts for people making more than $400,000 a year",What is the highest level of education you have completed?,Somewhat disapprove,12,6,20,9
67,43N,"Approve or Disapprove of Harris and Trump Policy Proposals — End the 2017 tax cuts for people making more than $400,000 a year",What is the highest level of education you have completed?,Strongly disapprove,14,11,19,13
67,43N,"Approve or Disapprove of Harris and Trump Policy Proposals — End the 2017 tax cuts for people making more than $400,000 a year",What is the highest level of education you have completed?,Total disapprove,25,17,39,22
67,43N,"Approve or Disapprove of Harris and Trump Policy Proposals — End the 2017 tax cuts for people making more than $400,000 a year",What is the highest level of education you have completed?,Not Sure,22,13,19,25
67,43N,"Approve or Disapprove of Harris and Trump Policy Proposals — End the 2017 tax cuts for people making more than $400,000 a year",What is the highest level of education you have completed?,Totals,101,100,101,100
68,44,Harris Decision Picking Walz As V.P.,Who did you vote for in the election for President in 2020?,Joe Biden,40,81,13,31
68,44,Harris Decision Picking Walz As V.P.,Who did you vote for in the election for President in 2020?,Donald Trump,28,3,57,30
68,44,Harris Decision Picking Walz As V.P.,Who did you vote for in the election for President in 2020?,Jo Jorgensen,32,15,30,38
68,44,Harris Decision Picking Walz As V.P.,Who did you vote for in the election for President in 2020?,Howie Hawkins,100,99,100,99
68,44,Harris Decision Picking Walz As V.P.,Who did you vote for in the election for President in 2020?,Other,40,87,8,26
68,44,Harris Decision Picking Walz As V.P.,Who did you vote for in the election for President in 2020?,Did not vote for President,28,1,63,20
68,44,Harris Decision Picking Walz As V.P.,Who did you vote for in the election for President in 2020?,Not sure,32,12,29,55
68,44,Harris Decision Picking Walz As V.P.,Who did you vote for in the election for President in 2020?,Totals,100,100,100,101
69,45,Tim Walz Ready to Serve As President,"Generally speaking, do you think of yourself as a ...?",Democrat,38,77,7,32
69,45,Tim Walz Ready to Serve As President,"Generally speaking, do you think of yourself as a ...?",Republican,35,4,75,35
69,45,Tim Walz Ready to Serve As President,"Generally speaking, do you think of yourself as a ...?",Independent,28,19,18,33
69,45,Tim Walz Ready to Serve As President,"Generally speaking, do you think of yourself as a ...?",Other,101,100,100,100
69,45,Tim Walz Ready to Serve As President,"Generally speaking, do you think of yourself as a ...?",Not sure,38,80,6,29
69,45,Tim Walz Ready to Serve As President,"Generally speaking, do you think of yourself as a ...?",No,35,3,79,23
69,45,Tim Walz Ready to Serve As President,"Generally speaking, do you think of yourself as a ...?",Not sure,28,17,16,47
69,45,Tim Walz Ready to Serve As President,"Generally speaking, do you think of yourself as a ...?",Totals,101,100,101,99
70,46,Trump Decision Picking Vance As V.P.,"In general, how would you describe your own political viewpoint?",Very liberal,32,12,66,27
70,46,Trump Decision Picking Vance As V.P.,"In general, how would you describe your own political viewpoint?",Liberal,33,58,12,33
70,46,Trump Decision Picking Vance As V.P.,"In general, how would you describe your own political viewpoint?",Moderate,35,30,22,40
70,46,Trump Decision Picking Vance As V.P.,"In general, how would you describe your own political viewpoint?",Conservative,100,100,100,100
70,46,Trump Decision Picking Vance As V.P.,"In general, how would you describe your own political viewpoint?",Very conservative,32,9,69,9
70,46,Trump Decision Picking Vance As V.P.,"In general, how would you describe your own political viewpoint?",Not sure,33,63,8,45
70,46,Trump Decision Picking Vance As V.P.,"In general, how would you describe your own political viewpoint?",Not sure,35,28,23,46
70,46,Trump Decision Picking Vance As V.P.,"In general, how would you describe your own political viewpoint?",Totals,100,100,100,100
71,47,Jd Vance Ready to Serve As President,Do you think JD Vance is ready to serve as president if necessary?,Yes,30,6,65,27
71,47,Jd Vance Ready to Serve As President,Do you think JD Vance is ready to serve as president if necessary?,No,43,78,13,39
71,47,Jd Vance Ready to Serve As President,Do you think JD Vance is ready to serve as president if necessary?,Not sure,27,15,21,34
71,47,Jd Vance Ready to Serve As President,Do you think JD Vance is ready to serve as president if necessary?,Totals,100,99,99,100
71,47,Jd Vance Ready to Serve As President,Do you think JD Vance is ready to serve as president if necessary?,Yes,30,4,70,14
71,47,Jd Vance Ready to Serve As President,Do you think JD Vance is ready to serve as president if necessary?,No,43,84,10,45
71,47,Jd Vance Ready to Serve As President,Do you think JD Vance is ready to serve as president if necessary?,Not sure,27,12,20,41
71,47,Jd Vance Ready to Serve As President,Do you think JD Vance is ready to serve as president if necessary?,Totals,100,100,100,100
72,48,Watched Dnc,How much of this past week’s Democratic National Convention did you watch?,I watched almost the entire conven,13,28,5,8
72,48,Watched Dnc,How much of this past week’s Democratic National Convention did you watch?,I only watched some of the conven,16,22,13,17
72,48,Watched Dnc,How much of this past week’s Democratic National Convention did you watch?,I only watched clips or highlights,24,26,24,25
72,48,Watched Dnc,How much of this past week’s Democratic National Convention did you watch?,convention,17,12,23,17
72,48,Watched Dnc,How much of this past week’s Democratic National Convention did you watch?,I didn’t watch or read about any of,29,12,35,32
72,48,Watched Dnc,How much of this past week’s Democratic National Convention did you watch?,Totals,99,100,100,99
72,48,Watched Dnc,How much of this past week’s Democratic National Convention did you watch?,I watched almost the entire conven,13,33,4,4
73,49,Rate Dnc,How would you rate the Democratic convention?,Excellent,24,58,3,11
73,49,Rate Dnc,How would you rate the Democratic convention?,Good,16,24,9,19
73,49,Rate Dnc,How would you rate the Democratic convention?,Total excellent good,40,82,12,30
73,49,Rate Dnc,How would you rate the Democratic convention?,Fair,14,6,17,19
73,49,Rate Dnc,How would you rate the Democratic convention?,Poor,17,0,35,18
73,49,Rate Dnc,How would you rate the Democratic convention?,Total fair poor,31,6,52,38
73,49,Rate Dnc,How would you rate the Democratic convention?,Not asked - did not watch or follow,29,12,35,32
73,49,Rate Dnc,How would you rate the Democratic convention?,Totals,100,100,99,99
74,50,Dnc - More or Less Likely to Vote for Harris,Did the Democratic convention make you more or less likely to vote for Kamala Harris?,More likely,24,52,5,16
74,50,Dnc - More or Less Likely to Vote for Harris,Did the Democratic convention make you more or less likely to vote for Kamala Harris?,Less likely,18,2,37,19
74,50,Dnc - More or Less Likely to Vote for Harris,Did the Democratic convention make you more or less likely to vote for Kamala Harris?,About the same,29,35,22,33
74,50,Dnc - More or Less Likely to Vote for Harris,Did the Democratic convention make you more or less likely to vote for Kamala Harris?,Not asked - did not watch or follow,29,12,35,32
74,50,Dnc - More or Less Likely to Vote for Harris,Did the Democratic convention make you more or less likely to vote for Kamala Harris?,Totals,100,101,99,100
74,50,Dnc - More or Less Likely to Vote for Harris,Did the Democratic convention make you more or less likely to vote for Kamala Harris?,More likely,24,54,2,11
74,50,Dnc - More or Less Likely to Vote for Harris,Did the Democratic convention make you more or less likely to vote for Kamala Harris?,Less likely,18,1,42,12
74,50,Dnc - More or Less Likely to Vote for Harris,Did the Democratic convention make you more or less likely to vote for Kamala Harris?,About the same,29,39,26,39
74,50,Dnc - More or Less Likely to Vote for Harris,Did the Democratic convention make you more or less likely to vote for Kamala Harris?,Not asked - did not watch or follow,29,6,30,39
75,51,Dnc - More or Less Excited to Vote This Year,Did the Democratic convention make you more or less excited about voting this year?,More excited,32,62,18,20
75,51,Dnc - More or Less Excited to Vote This Year,Did the Democratic convention make you more or less excited about voting this year?,Less excited,9,1,15,13
75,51,Dnc - More or Less Excited to Vote This Year,Did the Democratic convention make you more or less excited about voting this year?,About the same,29,24,32,35
